Absolute performance profile for SolverTime
Filter: no fail
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
221.578782       15       22       30       20       24       27     31    24          35           12
222.210006       15       22       30       20       24       27     31    24          35           12
222.841230       15       22       30       20       24       27     31    24          35           12
223.472455       15       22       30       20       24       27     31    24          35           12
224.103679       15       22       30       20       24       27     31    24          35           12
224.734904       15       22       30       20       24       27     31    24          35           12
225.366128       15       22       30       20       24       27     31    24          35           12
225.997353       15       22       30       20       24       27     31    24          35           12
226.628577       15       22       30       20       24       27     31    24          35           12
227.259802       15       22       30       20       24       27     31    24          35           12
227.891026       15       22       30       20       24       27     31    24          35           12
228.522251       15       22       30       21       24       27     31    24          35           12
229.153475       15       22       30       21       24       27     31    24          35           12
229.784699       15       22       30       21       24       27     31    24          35           12
230.415924       15       22       30       21       24       27     31    24          35           12
231.047148       15       22       30       21       24       27     31    24          35           12
231.678373       15       22       30       21       24       27     31    24          35           12
232.309597       15       22       30       21       24       27     31    24          35           12
232.940822       15       22       30       21       24       27     31    24          35           12
233.572046       15       22       30       21       24       27     31    24          35           12
234.203271       15       22       30       21       24       27     31    24          35           12
234.834495       15       22       30       21       24       27     31    24          35           12
235.465719       15       22       30       21       24       27     31    24          35           12
236.096944       15       22       30       21       24       27     31    24          35           12
236.728168       15       22       30       21       24       27     31    24          35           12
237.359393       15       22       30       21       24       27     31    24          35           12
237.990617       15       22       30       21       24       27     31    24          35           12
238.621842       15       22       30       21       24       27     31    24          35           12
239.253066       15       22       30       21       24       27     31    24          35           12
239.884291       15       22       30       21       24       27     31    24          35           12
240.515515       15       22       30       21       24       27     31    24          35           12
241.146739       15       22       30       21       24       28     31    24          35           12
241.777964       15       22       30       21       24       28     32    24          35           12
242.409188       15       22       30       21       24       28     32    24          35           12
243.040413       15       22       30       21       24       28     32    24          35           12
243.671637       15       22       30       21       24       28     32    24          35           12
244.302862       15       22       30       21       24       28     32    24          35           12
244.934086       15       22       30       21       24       28     32    24          35           12
245.565311       15       22       30       21       24       28     32    24          35           12
246.196535       15       22       30       21       24       28     32    24          35           12
246.827760       15       22       30       21       24       28     32    24          35           12
247.458984       15       22       30       21       24       28     32    24          35           12
248.090208       15       22       30       21       24       28     32    24          35           12
248.721433       15       22       30       21       24       28     32    24          35           12
249.352657       15       22       30       21       24       28     32    24          35           12
249.983882       15       22       30       21       24       28     32    24          35           12
250.615106       15       22       30       21       24       28     32    24          35           12
251.246331       15       22       30       21       24       28     32    24          35           12
251.877555       15       22       30       21       24       28     32    24          35           12
252.508780       15       22       30       21       24       28     32    24          35           12
253.140004       15       22       30       21       24       28     32    24          35           12
253.771228       15       22       30       21       24       28     32    24          35           12
254.402453       15       22       30       21       24       28     32    24          35           12
255.033677       15       22       30       21       24       28     32    24          35           12
255.664902       15       22       30       21       24       28     32    24          35           12
256.296126       15       22       30       21       24       28     32    24          35           12
256.927351       15       22       30       21       24       28     32    24          35           12
257.558575       15       22       30       21       24       28     32    24          35           12
258.189800       15       22       30       21       24       28     32    24          35           12
258.821024       15       22       30       21       24       28     32    24          35           12
259.452248       15       22       30       21       24       28     32    24          35           12
260.083473       15       22       30       21       24       28     32    24          35           12
260.714697       15       22       30       21       24       28     32    24          35           12
261.345922       15       22       30       21       24       28     32    24          35           12
261.977146       15       22       30       21       24       28     32    24          35           12
262.608371       15       22       30       21       24       28     32    24          35           12
263.239595       15       22       30       21       24       28     32    24          35           12
263.870820       15       22       30       21       24       28     32    24          35           12
264.502044       15       22       30       21       24       28     32    24          35           12
265.133269       15       22       30       21       24       28     32    24          35           12
265.764493       15       22       30       21       24       28     32    24          35           12
266.395717       15       22       30       21       24       28     32    24          35           12
267.026942       15       22       30       21       24       28     32    24          35           12
267.658166       15       22       30       21       24       28     32    24          35           12
268.289391       15       22       30       21       24       28     32    24          35           12
268.920615       15       22       30       21       24       28     32    24          35           12
269.551840       15       22       30       21       24       28     32    24          35           12
270.183064       15       22       30       21       24       28     32    24          35           12
270.814289       15       22       30       21       24       28     32    24          35           12
271.445513       15       22       30       21       24       28     32    24          35           12
272.076737       15       22       30       21       24       28     32    24          35           12
272.707962       15       22       30       21       24       28     32    24          35           12
273.339186       15       22       30       21       24       28     32    24          35           12
273.970411       15       22       30       21       24       28     32    24          35           12
274.601635       15       22       30       21       24       28     32    24          35           12
275.232860       15       22       30       21       24       28     32    24          35           12
275.864084       15       22       30       21       24       28     32    24          35           12
276.495309       15       22       30       21       24       28     32    24          35           12
277.126533       15       22       30       21       24       28     32    24          35           12
277.757758       15       22       30       21       24       28     32    24          35           12
278.388982       15       22       30       21       24       28     32    24          35           12
279.020206       15       22       30       21       24       28     32    24          35           12
279.651431       15       22       30       21       24       28     32    24          35           12
280.282655       15       22       30       21       24       28     32    24          35           12
280.913880       15       22       30       21       24       28     32    24          35           12
281.545104       15       22       30       21       24       28     32    24          35           12
282.176329       15       22       30       21       24       28     32    24          35           12
282.807553       15       22       30       21       24       28     32    24          35           12
283.438778       15       22       30       21       24       28     32    24          35           12
284.070002       15       22       30       21       24       28     32    24          35           12
284.701226       15       22       30       21       24       28     32    24          35           12
285.332451       15       22       30       21       24       28     32    24          35           12
285.963675       15       22       30       21       24       28     32    24          35           12
286.594900       15       22       30       21       24       28     32    24          35           12
287.226124       15       22       30       21       24       28     32    24          35           12
287.857349       15       22       30       21       24       28     32    24          35           12
288.488573       15       22       30       21       24       28     32    24          35           12
289.119798       15       22       30       21       24       28     32    24          35           12
289.751022       15       22       30       21       24       28     32    24          35           12
290.382246       15       22       30       21       24       28     32    24          35           12
291.013471       15       22       30       21       24       28     32    24          35           12
291.644695       15       22       30       21       24       28     32    24          35           12
292.275920       15       22       30       21       24       28     32    24          35           12
292.907144       15       22       30       21       24       28     32    24          35           12
293.538369       15       22       30       21       24       28     32    24          35           12
294.169593       15       22       30       21       24       28     32    24          35           12
294.800818       15       22       30       21       24       28     32    24          35           12
295.432042       15       22       30       21       24       28     32    24          35           12
296.063267       15       22       30       21       24       28     32    24          35           12
296.694491       15       22       30       21       24       28     32    24          35           12
297.325715       15       22       30       21       24       28     32    24          35           12
297.956940       15       22       30       21       24       28     32    24          35           12
298.588164       15       22       30       21       24       28     32    24          35           12
299.219389       15       22       30       21       24       28     32    24          35           12
299.850613       15       22       30       21       24       28     32    24          35           12
300.481838       32       27       33       39       40       38     32    24          40           19
301.113062       35       33       34       39       40       38     32    24          40           19
301.744287       36       35       36       39       40       38     32    24          40           22
302.375511       36       35       36       39       40       38     32    24          40           22
303.006735       36       35       37       39       40       38     32    24          40           22
303.637960       36       35       37       39       40       38     32    24          40           22
304.269184       36       36       37       39       40       38     32    24          40           22
304.900409       37       37       37       39       40       38     32    24          40           24
305.531633       37       37       38       39       40       38     32    24          40           24
306.162858       37       37       38       39       40       38     32    24          40           24
306.794082       37       37       39       39       40       38     32    24          40           24
307.425307       37       37       39       39       40       38     32    24          40           24
308.056531       37       38       39       39       40       38     32    24          40           24
308.687756       37       39       39       39       40       38     32    24          40           24
309.318980       37       39       39       39       40       38     32    24          40           24
309.950204       37       39       40       39       40       38     32    24          40           24
310.581429       37       39       40       39       40       38     37    36          40           31
311.212653       37       39       40       39       40       38     38    37          40           32
311.843878       37       40       40       39       40       38     40    39          40           34
312.475102       37       40       40       39       40       38     40    39          40           34
313.106327       37       40       40       39       40       38     40    39          40           34
313.737551       37       40       40       39       40       38     41    40          41           34
314.368776       37       40       40       39       40       38     41    40          41           34
315.000000       39       40       40       39       40       38     41    40          41           36
