Relative performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
41.230071           8        9       13        6        9       13     15      17    14          18            5
41.639918           8        9       13        6        9       13     15      17    14          18            5
42.053839           8        9       13        6        9       13     15      17    14          18            5
42.471874           8        9       13        6        9       13     15      17    14          18            5
42.894065           8        9       13        6        9       13     15      17    14          18            5
43.320453           8        9       13        6        9       13     15      17    14          18            5
43.751079           8        9       13        6        9       13     15      17    14          18            5
44.185986           8        9       13        6        9       13     15      17    14          18            5
44.625216           8        9       13        6        9       13     15      17    14          18            5
45.068813           8        9       13        6        9       13     15      17    14          18            5
45.516819           8        9       13        6        9       13     15      17    14          18            5
45.969278           8        9       13        6        9       13     15      17    14          18            5
46.426235           8        9       13        6        9       13     15      17    14          18            5
46.887734           8        9       13        6        9       13     15      17    14          18            5
47.353821           8        9       13        6        9       13     15      17    14          18            5
47.824541           8        9       13        6        9       13     15      17    15          18            5
48.299940           8        9       13        6        9       13     15      17    15          18            5
48.780065           8        9       13        6        9       13     15      17    15          18            5
49.264963           8        9       13        6        9       13     15      17    15          18            5
49.754680           8        9       14        6        9       13     15      17    15          18            5
50.249266           8        9       14        6        9       13     15      17    15          18            5
50.748768           8        9       14        6        9       13     15      17    15          18            5
51.253235           8        9       14        6        9       13     15      17    15          18            5
51.762717           8        9       14        6        9       13     15      17    15          18            5
52.277264           8        9       14        6        9       13     15      17    15          18            5
52.796925           8        9       14        6        9       13     15      17    15          18            5
53.321752           8        9       14        6        9       13     15      17    15          18            5
53.851797           8        9       14        6        9       13     15      17    15          18            5
54.387110           8        9       14        6        9       13     15      17    15          18            5
54.927744           8        9       14        6        9       13     16      17    15          18            5
55.473752           8        9       14        6        9       13     16      17    15          18            5
56.025188           8        9       14        6        9       13     16      17    15          18            5
56.582106           8        9       14        6        9       13     16      17    15          18            5
57.144559           8        9       14        6        9       14     16      17    15          18            5
57.712604           8        9       14        6        9       14     16      17    15          18            5
58.286295           8        9       14        6        9       14     16      17    15          18            5
58.865690           8        9       14        6        9       14     16      17    15          18            5
59.450843           8        9       14        6        9       14     16      17    15          18            5
60.041813           8        9       14        6        9       14     17      17    15          18            5
60.638658           8        9       14        6        9       14     17      17    15          18            5
61.241436           8        9       14        6        9       14     17      17    15          18            5
61.850205           8        9       14        6        9       14     17      17    15          18            5
62.465026           8        9       14        6        9       14     17      17    15          18            5
63.085959           8        9       14        6        9       14     17      17    15          18            5
63.713064           8        9       14        6        9       14     17      17    15          18            5
64.346403           8        9       14        6        9       14     17      17    15          18            5
64.986037           8        9       14        6        9       14     17      17    15          18            5
65.632030           8        9       14        6        9       14     17      17    15          18            5
66.284444           8        9       14        6       10       14     17      17    15          18            5
66.943344           8        9       14        6       10       14     17      17    15          18            5
67.608793           8        9       14        6       10       14     17      17    15          18            5
68.280858           8        9       14        6       10       14     17      17    15          18            5
68.959602           8        9       14        6       10       14     17      17    15          18            5
69.645094           8        9       14        6       10       14     17      17    15          18            5
70.337400           8        9       14        6       10       14     17      17    15          18            5
71.036588           8        9       14        6       10       14     17      17    15          18            5
71.742727           8        9       14        6       10       14     17      17    15          18            5
72.455884           8       10       14        6       10       14     17      17    15          18            5
73.176131           8       10       14        6       10       14     17      17    15          18            5
73.903537           8       10       14        6       10       14     17      17    15          18            5
74.638174           8       10       14        6       10       14     17      17    15          18            5
75.380114           8       10       14        6       10       14     17      17    15          18            5
76.129429           8       10       14        6       10       14     17      17    15          18            5
76.886192           8       10       14        6       10       14     17      17    15          18            5
77.650478           8       10       14        6       10       14     17      17    15          18            5
78.422362           8       10       14        6       10       14     17      17    15          18            5
79.201918           8       11       14        6       10       14     17      17    15          18            5
79.989224           8       11       14        6       10       14     17      17    15          18            5
80.784355           8       11       14        6       10       14     17      17    15          18            5
81.587391           8       11       14        6       10       14     17      17    15          18            5
82.398409           8       11       14        6       10       14     17      17    15          18            5
83.217489           8       11       14        6       10       14     17      17    15          18            5
84.044712           8       11       14        6       10       14     17      17    15          18            5
84.880157           8       11       14        6       10       14     17      17    15          18            5
85.723907           8       11       14        6       10       14     17      17    15          18            5
86.576044           8       11       14        6       10       14     17      17    15          18            5
87.436652           8       11       14        6       10       14     17      17    15          18            5
88.305815           8       11       14        6       10       14     17      17    15          18            5
89.183618           8       11       14        6       10       14     17      17    15          18            5
90.070146           8       11       14        6       10       14     17      17    15          18            5
90.965487           8       11       14        6       10       14     17      17    15          18            5
91.869728           8       11       14        6       10       14     17      17    15          18            5
92.782958           8       11       14        6       10       14     17      17    15          18            5
93.705265           8       11       14        6       10       14     17      17    15          18            5
94.636741           8       11       14        6       10       14     17      17    15          18            5
95.577476           8       11       14        6       10       14     17      17    15          18            5
96.527563           8       11       14        6       10       14     17      17    15          18            5
97.487094           8       11       14        6       10       14     17      17    15          18            5
98.456163           8       11       14        6       10       14     17      17    15          18            5
99.434865           8       11       14        6       10       14     17      17    15          18            5
100.423296          8       11       14        6       10       14     17      17    15          18            5
101.421552          8       11       14        6       10       14     17      17    15          18            5
102.429732          8       11       14        6       10       14     17      17    15          18            5
103.447933          8       11       14        6       10       14     17      17    15          18            5
104.476255          8       11       14        6       10       14     17      17    15          18            5
105.514800          8       11       14        6       10       14     17      17    15          18            5
106.563669          8       11       14        6       10       14     17      17    15          18            5
107.622963          8       11       14        6       10       14     17      17    15          18            5
108.692788          8       11       14        6       10       14     17      17    15          18            5
109.773247          8       11       14        6       10       14     17      17    15          18            5
110.864446          8       11       14        6       10       14     17      17    15          18            5
111.966492          8       11       14        6       10       14     17      17    15          18            5
113.079494          8       11       14        6       10       14     17      17    15          18            5
114.203559          8       11       14        6       10       14     17      17    15          18            5
115.338798          8       11       14        6       10       14     17      17    15          18            5
116.485321          8       11       14        6       10       14     17      17    15          18            5
117.643242          8       11       14        6       10       14     17      17    15          18            5
118.812673          8       11       14        6       10       14     17      17    15          18            5
119.993729          8       11       14        6       11       14     17      17    15          18            5
121.186524          8       11       14        6       11       14     17      17    15          18            5
122.391177          8       11       14        6       11       14     17      17    15          18            5
123.607805          8       11       14        6       11       14     17      17    15          18            5
124.836527          8       11       14        6       11       14     17      17    15          18            5
126.077462          8       11       14        6       11       14     17      17    15          18            5
127.330734          8       11       14        6       11       14     17      17    15          18            5
128.596463          8       11       14        6       11       14     17      17    15          18            5
129.874774          8       11       14        6       11       14     17      17    15          18            5
131.165792          8       11       14        6       11       14     17      17    15          18            5
132.469644          8       11       14        6       11       14     17      17    15          18            5
