Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
364.935862       10       16       25       11       18       24     29      29    20          32            4
365.866775       10       16       25       11       18       24     29      29    20          32            4
366.797688       10       16       25       11       18       24     29      29    20          32            4
367.728601       10       16       25       11       18       24     29      29    20          32            4
368.659514       10       16       25       11       18       24     29      29    20          32            4
369.590426       10       16       25       11       18       24     29      29    20          32            4
370.521339       10       16       25       11       18       24     29      29    20          32            4
371.452252       10       16       25       11       18       24     29      29    20          32            4
372.383165       10       16       25       11       18       24     29      29    20          32            4
373.314078       10       16       25       11       18       24     29      29    20          32            4
374.244991       10       16       25       11       18       24     29      29    20          32            4
375.175904       10       16       25       11       18       24     29      29    20          32            4
376.106817       10       16       25       11       18       24     29      29    20          32            4
377.037730       10       16       25       11       18       24     29      29    20          32            4
377.968643       10       16       25       11       18       24     29      29    20          32            4
378.899556       10       16       25       11       18       24     29      29    20          32            4
379.830468       10       16       25       11       18       24     29      29    20          32            4
380.761381       10       16       25       11       18       24     29      29    20          32            4
381.692294       10       16       25       11       18       24     29      29    20          32            4
382.623207       10       16       25       11       18       24     29      29    20          32            4
383.554120       10       16       25       11       18       24     29      29    20          32            4
384.485033       10       16       25       11       18       24     29      29    20          32            4
385.415946       10       16       25       11       18       24     29      29    20          32            4
386.346859       10       16       25       11       18       24     29      29    20          32            4
387.277772       10       16       25       11       18       24     29      29    20          32            4
388.208685       10       16       25       11       18       24     29      29    20          32            4
389.139598       10       16       25       11       18       24     29      29    20          32            4
390.070511       10       16       25       11       18       24     29      29    20          32            4
391.001423       10       16       25       11       18       24     29      29    20          32            4
391.932336       10       16       25       11       18       24     29      29    20          32            4
392.863249       10       16       25       11       18       24     29      29    20          32            4
393.794162       10       16       25       11       18       24     29      29    20          32            4
394.725075       10       16       25       11       18       24     29      29    20          32            4
395.655988       10       16       25       11       18       24     29      29    20          32            4
396.586901       10       16       25       11       18       24     29      29    20          32            4
397.517814       10       16       25       11       18       24     29      29    20          32            4
398.448727       10       16       25       11       18       24     29      29    20          32            4
399.379640       10       16       25       11       18       24     29      29    20          32            4
400.310553       10       16       25       11       18       24     29      29    20          32            4
401.241465       10       16       25       11       18       24     29      29    20          32            4
402.172378       10       16       25       11       18       24     29      29    20          32            4
403.103291       10       16       25       11       18       24     29      29    20          32            4
